,TIMESTAMP,NADPwind,NADPtempC,NADPPAR,S2Fwind,S2FtempC,S2FPAR
90,2023-04-09,0.8068452380952381,-1.0360119047619047,256.38974107142855,0.14579464285714286,-1.5047619047619047,109.38843452380954
91,2023-04-16,0.8112113095238096,7.945535714285714,302.8917113095238,0.2521607142857143,7.058630952380952,165.19804761904763
92,2023-04-23,0.7269523809523809,-0.08660714285714285,253.74468154761905,0.24124702380952381,-0.4705357142857143,136.7908511904762
93,2023-04-30,0.41382272727272723,3.3304545454545456,312.4346227272727,0.2060267857142857,3.379166666666667,168.43694940476192
94,2023-05-07,,,,0.26044940476190476,8.980952380952381,196.0946488095238
95,2023-05-14,,,,0.0919702380952381,15.738690476190476,230.2791696428571
96,2023-05-21,0.6176717557251908,13.16297709923664,430.0726946564886,0.13993353474320241,13.225377643504533,179.51864048338368
97,2023-05-28,0.5951666666666666,16.176190476190477,440.23767857142855,0.025220238095238094,15.379166666666666,95.88153571428572
98,2023-06-04,0.3582261904761905,21.18839285714286,468.5688898809524,0.0073898809523809525,20.179761904761904,52.83383928571429
99,2023-06-11,0.3305863095238095,17.080059523809524,412.2209732142857,0.02286011904761905,16.304166666666667,45.17496130952381
100,2023-06-18,0.2645297619047619,16.879166666666666,426.8625178571429,0.03328869047619048,15.99702380952381,49.65643452380953
101,2023-06-25,0.3383154761904762,20.298511904761906,335.6990535714286,0.015273809523809523,19.56160714285714,35.82900892857143
102,2023-07-02,0.24364285714285716,19.426785714285714,387.00191666666666,0.02624702380952381,18.795535714285716,41.65275892857143
103,2023-07-09,0.3126220238095238,17.033630952380953,362.08338095238094,0.02831845238095238,16.336011904761904,35.47548511904762
104,2023-07-16,0.3317456140350877,16.31374269005848,359.6035964912281,0.048584795321637425,15.674853801169592,38.60678654970761
105,2023-07-23,0.27708035714285717,17.29583333333333,333.4273035714285,0.028785714285714286,16.72470238095238,36.2086875
106,2023-07-30,0.22454761904761902,20.31577380952381,401.5017470238095,0.027122023809523808,19.429761904761904,48.328696428571426
107,2023-08-06,0.19676488095238095,20.116964285714285,346.23893749999996,0.013443452380952382,19.200595238095236,43.87941666666667
108,2023-08-13,0.2517820895522388,17.026567164179102,328.9421194029851,0.02693154761904762,16.486607142857142,41.09670238095238
109,2023-08-20,0.4815922619047619,18.333630952380954,325.39002380952377,0.07058035714285714,17.50297619047619,32.180276785714284
110,2023-08-27,0.18918181818181817,17.576818181818183,144.6490318181818,0.005448598130841121,17.4107476635514,15.957747663551402
