DateTime,IGNORE,Ensemble ET,"Megalitres","ET Units","Source","Method"
2023-01-01 00:00:00,IGNORE,0,"mm","OpenET","https://openetdata.org/#tool"
2023-03-05 00:00:00,IGNORE,0.928,
2023-03-06 00:00:00,IGNORE,1.004,
2023-03-07 00:00:00,IGNORE,1.009,
2023-03-08 00:00:00,IGNORE,0.796,
2023-03-09 00:00:00,IGNORE,0.873,
2023-03-10 00:00:00,IGNORE,0.877,
2023-03-11 00:00:00,IGNORE,0.734,
2023-03-12 00:00:00,IGNORE,0.221,
2023-03-13 00:00:00,IGNORE,0.815,
2023-03-14 00:00:00,IGNORE,1.042,
2023-03-15 00:00:00,IGNORE,1.272,
2023-03-16 00:00:00,IGNORE,0.225,
2023-03-17 00:00:00,IGNORE,0.377,
2023-03-18 00:00:00,IGNORE,0.986,
2023-03-19 00:00:00,IGNORE,1.524,
2023-03-20 00:00:00,IGNORE,0.914,
2023-03-21 00:00:00,IGNORE,0.903,
2023-03-22 00:00:00,IGNORE,0.352,
2023-03-23 00:00:00,IGNORE,0.793,
2023-03-24 00:00:00,IGNORE,0.846,
2023-03-25 00:00:00,IGNORE,0.742,
2023-03-26 00:00:00,IGNORE,0.531,
2023-03-27 00:00:00,IGNORE,0.384,
2023-03-28 00:00:00,IGNORE,0.199,
2023-03-29 00:00:00,IGNORE,0.354,
2023-03-30 00:00:00,IGNORE,0.417,
2023-03-31 00:00:00,IGNORE,0.548,
2023-04-01 00:00:00,IGNORE,0.609,
2023-04-02 00:00:00,IGNORE,0.507,
2023-04-03 00:00:00,IGNORE,0.252,
2023-04-04 00:00:00,IGNORE,0.195,
2023-04-05 00:00:00,IGNORE,0.184,
2023-04-06 00:00:00,IGNORE,0.192,
2023-04-07 00:00:00,IGNORE,0.306,
2023-04-08 00:00:00,IGNORE,0.469,
2023-04-09 00:00:00,IGNORE,0.605,
2023-04-10 00:00:00,IGNORE,0.6,
2023-04-11 00:00:00,IGNORE,0.627,
2023-04-12 00:00:00,IGNORE,0.592,
2023-04-13 00:00:00,IGNORE,2.997,
2023-04-14 00:00:00,IGNORE,3.074,
2023-04-15 00:00:00,IGNORE,0.45,
2023-04-16 00:00:00,IGNORE,0.901,
2023-04-17 00:00:00,IGNORE,1.954,
2023-04-18 00:00:00,IGNORE,2.331,
2023-04-19 00:00:00,IGNORE,1.956,
2023-04-20 00:00:00,IGNORE,0.828,
2023-04-21 00:00:00,IGNORE,0.678,
2023-04-22 00:00:00,IGNORE,1.056,
2023-04-23 00:00:00,IGNORE,1.283,
2023-04-24 00:00:00,IGNORE,1.435,
2023-04-25 00:00:00,IGNORE,1.738,
2023-04-26 00:00:00,IGNORE,2.344,
2023-04-27 00:00:00,IGNORE,2.195,
2023-04-28 00:00:00,IGNORE,0.909,
2023-04-29 00:00:00,IGNORE,2.046,
2023-04-30 00:00:00,IGNORE,2.427,
2023-05-01 00:00:00,IGNORE,2.587,
2023-05-02 00:00:00,IGNORE,3.688,
2023-05-03 00:00:00,IGNORE,3.376,
2023-05-04 00:00:00,IGNORE,3.379,
2023-05-05 00:00:00,IGNORE,3.46,
2023-05-06 00:00:00,IGNORE,2.203,
2023-05-07 00:00:00,IGNORE,1.654,
2023-05-08 00:00:00,IGNORE,1.891,
2023-05-09 00:00:00,IGNORE,3.154,
2023-05-10 00:00:00,IGNORE,4.024,
2023-05-11 00:00:00,IGNORE,4.185,
2023-05-12 00:00:00,IGNORE,4.188,
2023-05-13 00:00:00,IGNORE,3.954,
2023-05-14 00:00:00,IGNORE,3.877,
2023-05-15 00:00:00,IGNORE,4.108,
2023-05-16 00:00:00,IGNORE,3.657,
2023-05-17 00:00:00,IGNORE,3.897,
2023-05-18 00:00:00,IGNORE,2.032,
2023-05-19 00:00:00,IGNORE,3.012,
2023-05-20 00:00:00,IGNORE,4.57,
2023-05-21 00:00:00,IGNORE,4.481,
2023-05-22 00:00:00,IGNORE,5.374,
2023-05-23 00:00:00,IGNORE,4.985,
2023-05-24 00:00:00,IGNORE,2.526,
2023-05-25 00:00:00,IGNORE,5.497,
2023-05-26 00:00:00,IGNORE,6.336,
2023-05-27 00:00:00,IGNORE,6.514,
2023-05-28 00:00:00,IGNORE,6.794,
2023-05-29 00:00:00,IGNORE,7.078,
2023-05-30 00:00:00,IGNORE,5.651,
2023-05-31 00:00:00,IGNORE,6.558,
2023-06-01 00:00:00,IGNORE,5.752,
2023-06-02 00:00:00,IGNORE,5.006,
2023-06-03 00:00:00,IGNORE,5.199,
2023-06-04 00:00:00,IGNORE,4.77,
2023-06-05 00:00:00,IGNORE,4.239,
2023-06-06 00:00:00,IGNORE,3.814,
2023-06-07 00:00:00,IGNORE,4.523,
2023-06-08 00:00:00,IGNORE,5.535,
2023-06-09 00:00:00,IGNORE,5.211,
2023-06-10 00:00:00,IGNORE,2.648,
2023-06-11 00:00:00,IGNORE,5.06,
2023-06-12 00:00:00,IGNORE,6.235,
2023-06-13 00:00:00,IGNORE,6.333,
2023-06-14 00:00:00,IGNORE,4.513,
2023-06-15 00:00:00,IGNORE,4.811,
2023-06-16 00:00:00,IGNORE,5.448,
2023-06-17 00:00:00,IGNORE,4.79,
2023-06-18 00:00:00,IGNORE,5.19,
2023-06-19 00:00:00,IGNORE,5.6,
2023-06-20 00:00:00,IGNORE,7.915,
2023-06-21 00:00:00,IGNORE,7.695,
2023-06-22 00:00:00,IGNORE,7.235,
2023-06-23 00:00:00,IGNORE,5.826,
2023-06-24 00:00:00,IGNORE,3.073,
2023-06-25 00:00:00,IGNORE,3.956,
2023-06-26 00:00:00,IGNORE,6.806,
2023-06-27 00:00:00,IGNORE,6.161,
2023-06-28 00:00:00,IGNORE,3.122,
2023-06-29 00:00:00,IGNORE,6.202,
2023-06-30 00:00:00,IGNORE,6.765,
2023-07-01 00:00:00,IGNORE,6.038,
2023-07-02 00:00:00,IGNORE,6.9,
2023-07-03 00:00:00,IGNORE,6.219,
2023-07-04 00:00:00,IGNORE,4.005,
2023-07-05 00:00:00,IGNORE,3.247,
2023-07-06 00:00:00,IGNORE,5.365,
2023-07-07 00:00:00,IGNORE,3.37,
2023-07-08 00:00:00,IGNORE,4.863,
2023-07-09 00:00:00,IGNORE,6.414,
2023-07-10 00:00:00,IGNORE,5.089,
2023-07-11 00:00:00,IGNORE,5.327,
2023-07-12 00:00:00,IGNORE,5.327,
2023-07-13 00:00:00,IGNORE,5.43,
2023-07-14 00:00:00,IGNORE,6.095,
2023-07-15 00:00:00,IGNORE,4.498,
2023-07-16 00:00:00,IGNORE,4.219,
2023-07-17 00:00:00,IGNORE,3.598,
2023-07-18 00:00:00,IGNORE,4.826,
2023-07-19 00:00:00,IGNORE,4.418,
2023-07-20 00:00:00,IGNORE,4.912,
2023-07-21 00:00:00,IGNORE,5.171,
2023-07-22 00:00:00,IGNORE,4.119,
2023-07-23 00:00:00,IGNORE,5.125,
2023-07-24 00:00:00,IGNORE,5.152,
2023-07-25 00:00:00,IGNORE,6.211,
2023-07-26 00:00:00,IGNORE,5.401,
2023-07-27 00:00:00,IGNORE,4.412,
2023-07-28 00:00:00,IGNORE,4.236,
2023-07-29 00:00:00,IGNORE,4.266,
2023-07-30 00:00:00,IGNORE,4.924,
2023-07-31 00:00:00,IGNORE,4.641,
2023-08-01 00:00:00,IGNORE,3.436,
2023-08-02 00:00:00,IGNORE,5.188,
2023-08-03 00:00:00,IGNORE,5.206,
2023-08-04 00:00:00,IGNORE,4.712,
2023-08-05 00:00:00,IGNORE,4.318,
2023-08-06 00:00:00,IGNORE,3.095,
2023-08-07 00:00:00,IGNORE,4.866,
2023-08-08 00:00:00,IGNORE,4.779,
2023-08-09 00:00:00,IGNORE,4.066,
2023-08-10 00:00:00,IGNORE,4.184,
2023-08-11 00:00:00,IGNORE,3.29,
2023-08-12 00:00:00,IGNORE,2.727,
2023-08-13 00:00:00,IGNORE,2.579,
2023-08-14 00:00:00,IGNORE,3.604,
2023-08-15 00:00:00,IGNORE,5.067,
2023-08-16 00:00:00,IGNORE,4.127,
2023-08-17 00:00:00,IGNORE,3.956,
2023-08-18 00:00:00,IGNORE,4.6,
2023-08-19 00:00:00,IGNORE,4.457,
2023-08-20 00:00:00,IGNORE,2.815,
2023-08-21 00:00:00,IGNORE,2.414,
2023-08-22 00:00:00,IGNORE,2.112,
2023-08-23 00:00:00,IGNORE,2.816,
2023-08-24 00:00:00,IGNORE,3.055,
2023-08-25 00:00:00,IGNORE,3.288,
2023-08-26 00:00:00,IGNORE,2.021,
2023-08-27 00:00:00,IGNORE,3.214,
2023-08-28 00:00:00,IGNORE,3.606,
2023-08-29 00:00:00,IGNORE,2.8,
2023-08-30 00:00:00,IGNORE,3.103,
2023-08-31 00:00:00,IGNORE,4.723,
2023-09-01 00:00:00,IGNORE,5.355,
2023-09-02 00:00:00,IGNORE,4.488,
2023-09-03 00:00:00,IGNORE,3.958,
2023-09-04 00:00:00,IGNORE,5.207,
2023-09-05 00:00:00,IGNORE,2.517,
2023-09-06 00:00:00,IGNORE,1.568,
2023-09-07 00:00:00,IGNORE,2.032,
2023-09-08 00:00:00,IGNORE,2.648,
2023-09-09 00:00:00,IGNORE,1.397,
2023-09-10 00:00:00,IGNORE,2.631,
2023-09-11 00:00:00,IGNORE,1.465,
2023-09-12 00:00:00,IGNORE,1.076,
2023-09-13 00:00:00,IGNORE,1.992,
2023-09-14 00:00:00,IGNORE,2.52,
2023-09-15 00:00:00,IGNORE,2.511,
2023-09-16 00:00:00,IGNORE,1.517,
2023-09-17 00:00:00,IGNORE,1.512,
2023-09-18 00:00:00,IGNORE,2.788,
2023-09-19 00:00:00,IGNORE,2.328,
2023-09-20 00:00:00,IGNORE,2.844,
2023-09-21 00:00:00,IGNORE,2.386,
2023-09-22 00:00:00,IGNORE,2.601,
2023-09-23 00:00:00,IGNORE,1.037,
2023-09-24 00:00:00,IGNORE,0.886,
2023-09-25 00:00:00,IGNORE,0.956,
2023-09-26 00:00:00,IGNORE,1.833,
2023-09-27 00:00:00,IGNORE,1.388,
2023-09-28 00:00:00,IGNORE,1.602,
2023-09-29 00:00:00,IGNORE,1.088,
2023-09-30 00:00:00,IGNORE,1.518,
2023-10-01 00:00:00,IGNORE,3.128,
2023-10-02 00:00:00,IGNORE,4.059,
2023-10-03 00:00:00,IGNORE,3.467,
2023-10-04 00:00:00,IGNORE,0.72,
2023-10-05 00:00:00,IGNORE,1.004,
2023-10-06 00:00:00,IGNORE,1,
2023-10-07 00:00:00,IGNORE,0.926,
2023-10-08 00:00:00,IGNORE,0.78,
2023-10-09 00:00:00,IGNORE,1.343,
2023-10-10 00:00:00,IGNORE,0.986,
2023-10-11 00:00:00,IGNORE,0.912,
2023-10-12 00:00:00,IGNORE,1.189,
2023-10-13 00:00:00,IGNORE,1.324,
2023-10-14 00:00:00,IGNORE,0.833,
2023-10-15 00:00:00,IGNORE,1.59,
2023-10-16 00:00:00,IGNORE,0.964,
2023-10-17 00:00:00,IGNORE,1.304,
2023-10-18 00:00:00,IGNORE,0.684,
2023-10-19 00:00:00,IGNORE,0.886,
2023-10-20 00:00:00,IGNORE,1.086,
2023-10-21 00:00:00,IGNORE,0.947,
2023-10-22 00:00:00,IGNORE,0.943,
2023-10-23 00:00:00,IGNORE,1.342,
2023-10-24 00:00:00,IGNORE,0.535,
2023-10-25 00:00:00,IGNORE,0.732,
2023-10-26 00:00:00,IGNORE,0.199,
2023-10-27 00:00:00,IGNORE,0.264,
2023-10-28 00:00:00,IGNORE,0.592,
2023-10-29 00:00:00,IGNORE,0.393,
2023-10-30 00:00:00,IGNORE,0.261,
2023-10-31 00:00:00,IGNORE,0.26,
2023-11-01 00:00:00,IGNORE,0.512,
2023-11-02 00:00:00,IGNORE,0.574,
2023-11-03 00:00:00,IGNORE,0.381,
2023-11-04 00:00:00,IGNORE,0.253,
2023-11-05 00:00:00,IGNORE,0.567,
2023-11-06 00:00:00,IGNORE,0.439,
2023-11-07 00:00:00,IGNORE,0.312,
2023-11-08 00:00:00,IGNORE,0.436,
2023-11-09 00:00:00,IGNORE,0.434,
2023-11-10 00:00:00,IGNORE,0.309,
2023-11-11 00:00:00,IGNORE,0.369,
2023-11-12 00:00:00,IGNORE,0.98,
2023-11-13 00:00:00,IGNORE,0.915,
2023-11-14 00:00:00,IGNORE,1.154,
2023-11-15 00:00:00,IGNORE,0.907,
2023-11-16 00:00:00,IGNORE,0.912,
2023-11-17 00:00:00,IGNORE,0.55,
2023-11-18 00:00:00,IGNORE,0.492,
2023-11-19 00:00:00,IGNORE,0.618,
2023-11-20 00:00:00,IGNORE,0.683,
2023-11-21 00:00:00,IGNORE,0.25,
2023-11-22 00:00:00,IGNORE,0.628,
2023-11-23 00:00:00,IGNORE,0.379,
2023-11-24 00:00:00,IGNORE,0.444,
2023-11-25 00:00:00,IGNORE,0.51,
2023-11-26 00:00:00,IGNORE,0.385,
2023-11-27 00:00:00,IGNORE,0.258,
2023-11-28 00:00:00,IGNORE,0.454,
2023-11-29 00:00:00,IGNORE,0.586,
2023-11-30 00:00:00,IGNORE,0.196,
2023-12-01 00:00:00,IGNORE,0.292,
2023-12-02 00:00:00,IGNORE,0.365,
2023-12-03 00:00:00,IGNORE,0.584,
2023-12-04 00:00:00,IGNORE,0.438,
2023-12-05 00:00:00,IGNORE,0.292,
2023-12-06 00:00:00,IGNORE,0.584,
2023-12-07 00:00:00,IGNORE,0.876,
2023-12-08 00:00:00,IGNORE,0.73,
2023-12-09 00:00:00,IGNORE,0.803,
2023-12-10 00:00:00,IGNORE,0.219,
