#,Date-Time (CST/CDT),Ch: 1 - S25-30cmTemp   (°C),Host Connected,End of File
62,10/24/2022 22:17:39,7.33,,
63,10/24/2022 23:17:39,7.33,,
64,10/25/2022 00:17:39,7.38,,
65,10/25/2022 01:17:39,7.33,,
66,10/25/2022 02:17:39,7.33,,
67,10/25/2022 03:17:39,7.38,,
68,10/25/2022 04:17:39,7.38,,
69,10/25/2022 05:17:39,7.38,,
70,10/25/2022 06:17:39,7.46,,
71,10/25/2022 07:17:39,7.46,,
72,10/25/2022 08:17:39,7.46,,
73,10/25/2022 09:17:39,7.46,,
74,10/25/2022 10:17:39,7.46,,
75,10/25/2022 11:17:39,7.46,,
76,10/25/2022 12:17:39,7.50,,
77,10/25/2022 13:17:39,7.46,,
78,10/25/2022 14:17:39,7.55,,
79,10/25/2022 15:17:39,7.50,,
80,10/25/2022 16:17:39,7.55,,
81,10/25/2022 17:17:39,7.55,,
82,10/25/2022 18:17:39,7.59,,
83,10/25/2022 19:17:39,7.50,,
84,10/25/2022 20:17:39,7.55,,
85,10/25/2022 21:17:39,7.55,,
86,10/25/2022 22:17:39,7.55,,
87,10/25/2022 23:17:39,7.55,,
88,10/26/2022 00:17:39,7.55,,
89,10/26/2022 01:17:39,7.50,,
90,10/26/2022 02:17:39,7.55,,
91,10/26/2022 03:17:39,7.50,,
92,10/26/2022 04:17:39,7.55,,
93,10/26/2022 05:17:39,7.55,,
94,10/26/2022 06:17:39,7.55,,
95,10/26/2022 07:17:39,7.55,,
96,10/26/2022 08:17:39,7.55,,
97,10/26/2022 09:17:39,7.55,,
98,10/26/2022 10:17:39,7.50,,
99,10/26/2022 11:17:39,7.55,,
100,10/26/2022 12:17:39,7.50,,
101,10/26/2022 13:17:39,7.50,,
102,10/26/2022 14:17:39,7.50,,
103,10/26/2022 15:17:39,7.55,,
104,10/26/2022 16:17:39,7.50,,
105,10/26/2022 17:17:39,7.50,,
106,10/26/2022 18:17:39,7.50,,
107,10/26/2022 19:17:39,7.46,,
108,10/26/2022 20:17:39,7.55,,
109,10/26/2022 21:17:39,7.42,,
110,10/26/2022 22:17:39,7.46,,
111,10/26/2022 23:17:39,7.42,,
112,10/27/2022 00:17:39,7.46,,
113,10/27/2022 01:17:39,7.46,,
114,10/27/2022 02:17:39,7.46,,
115,10/27/2022 03:17:39,7.46,,
116,10/27/2022 04:17:39,7.42,,
117,10/27/2022 05:17:39,7.38,,
118,10/27/2022 06:17:39,7.42,,
119,10/27/2022 07:17:39,7.42,,
120,10/27/2022 08:17:39,7.38,,
121,10/27/2022 09:17:39,7.42,,
122,10/27/2022 10:17:39,7.38,,
123,10/27/2022 11:17:39,7.33,,
124,10/27/2022 12:17:39,7.38,,
125,10/27/2022 13:17:39,7.38,,
126,10/27/2022 14:17:39,7.29,,
127,10/27/2022 15:17:39,7.33,,
128,10/27/2022 16:17:39,7.33,,
129,10/27/2022 17:17:39,7.33,,
130,10/27/2022 18:17:39,7.29,,
131,10/27/2022 19:17:39,7.29,,
132,10/27/2022 20:17:39,7.29,,
133,10/27/2022 21:17:39,7.29,,
134,10/27/2022 22:17:39,7.25,,
135,10/27/2022 23:17:39,7.20,,
136,10/28/2022 00:17:39,7.16,,
137,10/28/2022 01:17:39,7.20,,
138,10/28/2022 02:17:39,7.20,,
139,10/28/2022 03:17:39,7.16,,
140,10/28/2022 04:17:39,7.20,,
141,10/28/2022 05:17:39,7.16,,
142,10/28/2022 06:17:39,7.16,,
143,10/28/2022 07:17:39,7.16,,
144,10/28/2022 08:17:39,7.16,,
145,10/28/2022 09:17:39,7.12,,
146,10/28/2022 10:17:39,7.12,,
147,10/28/2022 11:17:39,7.12,,
148,10/28/2022 12:17:39,7.08,,
149,10/28/2022 13:17:39,7.12,,
150,10/28/2022 14:17:39,7.08,,
151,10/28/2022 15:17:39,7.12,,
152,10/28/2022 16:17:39,7.12,,
153,10/28/2022 17:17:39,7.08,,
154,10/28/2022 18:17:39,7.12,,
155,10/28/2022 19:17:39,7.12,,
156,10/28/2022 20:17:39,7.12,,
157,10/28/2022 21:17:39,7.08,,
158,10/28/2022 22:17:39,7.12,,
159,10/28/2022 23:17:39,7.08,,
160,10/29/2022 00:17:39,7.08,,
161,10/29/2022 01:17:39,7.08,,
162,10/29/2022 02:17:39,7.08,,
163,10/29/2022 03:17:39,7.08,,
164,10/29/2022 04:17:39,7.08,,
165,10/29/2022 05:17:39,7.12,,
166,10/29/2022 06:17:39,7.12,,
167,10/29/2022 07:17:39,7.12,,
168,10/29/2022 08:17:39,7.08,,
169,10/29/2022 09:17:39,7.12,,
170,10/29/2022 10:17:39,7.12,,
171,10/29/2022 11:17:39,7.12,,
172,10/29/2022 12:17:39,7.08,,
173,10/29/2022 13:17:39,7.12,,
174,10/29/2022 14:17:39,7.12,,
175,10/29/2022 15:17:39,7.08,,
176,10/29/2022 16:17:39,7.12,,
177,10/29/2022 17:17:39,7.12,,
178,10/29/2022 18:17:39,7.12,,
179,10/29/2022 19:17:39,7.12,,
180,10/29/2022 20:17:39,7.08,,
181,10/29/2022 21:17:39,7.12,,
182,10/29/2022 22:17:39,7.12,,
183,10/29/2022 23:17:39,7.12,,
184,10/30/2022 00:17:39,7.16,,
185,10/30/2022 01:17:39,7.12,,
186,10/30/2022 02:17:39,7.12,,
187,10/30/2022 03:17:39,7.16,,
188,10/30/2022 04:17:39,7.20,,
189,10/30/2022 05:17:39,7.12,,
190,10/30/2022 06:17:39,7.12,,
191,10/30/2022 07:17:39,7.16,,
192,10/30/2022 08:17:39,7.16,,
193,10/30/2022 09:17:39,7.16,,
194,10/30/2022 10:17:39,7.16,,
195,10/30/2022 11:17:39,7.12,,
196,10/30/2022 12:17:39,7.16,,
197,10/30/2022 13:17:39,7.20,,
198,10/30/2022 14:17:39,7.20,,
199,10/30/2022 15:17:39,7.20,,
200,10/30/2022 16:17:39,7.16,,
201,10/30/2022 17:17:39,7.20,,
202,10/30/2022 18:17:39,7.16,,
203,10/30/2022 19:17:39,7.16,,
204,10/30/2022 20:17:39,7.16,,
205,10/30/2022 21:17:39,7.20,,
206,10/30/2022 22:17:39,7.20,,
207,10/30/2022 23:17:39,7.20,,
208,10/31/2022 00:17:39,7.16,,
209,10/31/2022 01:17:39,7.20,,
210,10/31/2022 02:17:39,7.16,,
211,10/31/2022 03:17:39,7.16,,
212,10/31/2022 04:17:39,7.16,,
213,10/31/2022 05:17:39,7.16,,
214,10/31/2022 06:17:39,7.16,,
215,10/31/2022 07:17:39,7.16,,
216,10/31/2022 08:17:39,7.16,,
217,10/31/2022 09:17:39,7.16,,
218,10/31/2022 10:17:39,7.16,,
219,10/31/2022 11:17:39,7.12,,
220,10/31/2022 12:17:39,7.12,,
221,10/31/2022 13:17:39,7.12,,
222,10/31/2022 14:17:39,7.12,,
223,10/31/2022 15:17:39,7.12,,
224,10/31/2022 16:17:39,7.12,,
225,10/31/2022 17:17:39,7.12,,
226,10/31/2022 18:17:39,7.12,,
227,10/31/2022 19:17:39,7.12,,
228,10/31/2022 20:17:39,7.08,,
229,10/31/2022 21:17:39,7.08,,
230,10/31/2022 22:17:39,7.08,,
231,10/31/2022 23:17:39,7.08,,
232,11/01/2022 00:17:39,7.12,,
233,11/01/2022 01:17:39,7.03,,
234,11/01/2022 02:17:39,7.03,,
235,11/01/2022 03:17:39,7.03,,
236,11/01/2022 04:17:39,7.03,,
237,11/01/2022 05:17:39,7.03,,
238,11/01/2022 06:17:39,7.03,,
239,11/01/2022 07:17:39,7.03,,
240,11/01/2022 08:17:39,7.03,,
241,11/01/2022 09:17:39,7.03,,
242,11/01/2022 10:17:39,7.03,,
243,11/01/2022 11:17:39,7.03,,
244,11/01/2022 12:17:39,7.03,,
245,11/01/2022 13:17:39,6.99,,
246,11/01/2022 14:17:39,7.03,,
247,11/01/2022 15:17:39,6.99,,
248,11/01/2022 16:17:39,6.95,,
249,11/01/2022 17:17:39,7.03,,
250,11/01/2022 18:17:39,6.95,,
251,11/01/2022 19:17:39,6.99,,
252,11/01/2022 20:17:39,6.95,,
253,11/01/2022 21:17:39,6.95,,
254,11/01/2022 22:17:39,6.99,,
255,11/01/2022 23:17:39,6.95,,
256,11/02/2022 00:17:39,6.90,,
257,11/02/2022 01:17:39,6.95,,
258,11/02/2022 02:17:39,6.95,,
259,11/02/2022 03:17:39,6.95,,
260,11/02/2022 04:17:39,6.90,,
261,11/02/2022 05:17:39,6.90,,
262,11/02/2022 06:17:39,6.95,,
263,11/02/2022 07:17:39,6.95,,
264,11/02/2022 08:17:39,6.90,,
265,11/02/2022 09:17:39,6.95,,
266,11/02/2022 10:17:39,6.90,,
267,11/02/2022 11:17:39,6.95,,
268,11/02/2022 12:17:39,6.90,,
269,11/02/2022 13:17:39,6.95,,
270,11/02/2022 14:17:39,6.95,,
271,11/02/2022 15:17:39,6.90,,
272,11/02/2022 16:17:39,6.90,,
273,11/02/2022 17:17:39,6.90,,
274,11/02/2022 18:17:39,6.90,,
275,11/02/2022 19:17:39,6.95,,
276,11/02/2022 20:17:39,6.90,,
277,11/02/2022 21:17:39,6.86,,
278,11/02/2022 22:17:39,6.90,,
279,11/02/2022 23:17:39,6.90,,
280,11/03/2022 00:17:39,6.90,,
281,11/03/2022 01:17:39,6.95,,
282,11/03/2022 02:17:39,6.90,,
283,11/03/2022 03:17:39,6.90,,
284,11/03/2022 04:17:39,6.95,,
285,11/03/2022 05:17:39,6.95,,
286,11/03/2022 06:17:39,6.95,,
287,11/03/2022 07:17:39,6.95,,
288,11/03/2022 08:17:39,6.95,,
289,11/03/2022 09:17:39,6.99,,
290,11/03/2022 10:17:39,7.03,,
291,11/03/2022 11:17:39,6.95,,
292,11/03/2022 12:17:39,6.99,,
293,11/03/2022 13:17:39,6.99,,
294,11/03/2022 14:17:39,7.03,,
295,11/03/2022 15:17:39,7.03,,
296,11/03/2022 16:17:39,7.03,,
297,11/03/2022 17:17:39,7.03,,
298,11/03/2022 18:17:39,7.03,,
299,11/03/2022 19:17:39,6.99,,
300,11/03/2022 20:17:39,7.08,,
301,11/03/2022 21:17:39,7.03,,
302,11/03/2022 22:17:39,7.08,,
303,11/03/2022 23:17:39,7.08,,
304,11/04/2022 00:17:39,7.08,,
305,11/04/2022 01:17:39,7.12,,
306,11/04/2022 02:17:39,7.08,,
307,11/04/2022 03:17:39,7.08,,
308,11/04/2022 04:17:39,7.08,,
309,11/04/2022 05:17:39,7.12,,
310,11/04/2022 06:17:39,7.20,,
311,11/04/2022 07:17:39,7.16,,
312,11/04/2022 08:17:39,7.16,,
313,11/04/2022 09:17:39,7.16,,
314,11/04/2022 10:17:39,7.16,,
315,11/04/2022 11:17:39,7.20,,
316,11/04/2022 12:17:39,7.16,,
317,11/04/2022 13:17:39,7.12,,
318,11/04/2022 14:17:39,7.20,,
319,11/04/2022 15:17:39,7.20,,
320,11/04/2022 16:17:39,7.20,,
321,11/04/2022 17:17:39,7.16,,
322,11/04/2022 18:17:39,7.16,,
323,11/04/2022 19:17:39,7.16,,
324,11/04/2022 20:17:39,7.16,,
325,11/04/2022 21:17:39,7.16,,
326,11/04/2022 22:17:39,7.16,,
327,11/04/2022 23:17:39,7.16,,
328,11/05/2022 00:17:39,7.16,,
329,11/05/2022 01:17:39,7.16,,
330,11/05/2022 02:17:39,7.16,,
331,11/05/2022 03:17:39,7.16,,
332,11/05/2022 04:17:39,7.12,,
333,11/05/2022 05:17:39,7.12,,
334,11/05/2022 06:17:39,7.08,,
335,11/05/2022 07:17:39,7.12,,
336,11/05/2022 08:17:39,7.12,,
337,11/05/2022 09:17:39,7.08,,
338,11/05/2022 10:17:39,7.08,,
339,11/05/2022 11:17:39,7.03,,
340,11/05/2022 12:17:39,7.08,,
341,11/05/2022 13:17:39,7.03,,
342,11/05/2022 14:17:39,7.08,,
343,11/05/2022 15:17:39,7.03,,
344,11/05/2022 16:17:39,6.99,,
345,11/05/2022 17:17:39,6.99,,
346,11/05/2022 18:17:39,6.99,,
347,11/05/2022 19:17:39,6.95,,
348,11/05/2022 20:17:39,6.99,,
349,11/05/2022 21:17:39,6.95,,
350,11/05/2022 22:17:39,6.90,,
351,11/05/2022 23:17:39,6.86,,
352,11/06/2022 00:17:39,6.86,,
353,11/06/2022 01:17:39,6.82,,
354,11/06/2022 01:17:39,6.78,,
355,11/06/2022 02:17:39,6.86,,
356,11/06/2022 03:17:39,6.82,,
357,11/06/2022 04:17:39,6.82,,
358,11/06/2022 05:17:39,6.78,,
359,11/06/2022 06:17:39,6.73,,
360,11/06/2022 07:17:39,6.73,,
361,11/06/2022 08:17:39,6.73,,
362,11/06/2022 09:17:39,6.73,,
363,11/06/2022 10:17:39,6.73,,
364,11/06/2022 11:17:39,6.69,,
365,11/06/2022 12:17:39,6.69,,
366,11/06/2022 13:17:39,6.69,,
367,11/06/2022 14:17:39,6.65,,
368,11/06/2022 15:17:39,6.60,,
369,11/06/2022 16:17:39,6.60,,
370,11/06/2022 17:17:39,6.60,,
371,11/06/2022 18:17:39,6.60,,
372,11/06/2022 19:17:39,6.60,,
373,11/06/2022 20:17:39,6.60,,
374,11/06/2022 21:17:39,6.56,,
375,11/06/2022 22:17:39,6.56,,
376,11/06/2022 23:17:39,6.56,,
377,11/07/2022 00:17:39,6.52,,
378,11/07/2022 01:17:39,6.48,,
379,11/07/2022 02:17:39,6.48,,
380,11/07/2022 03:17:39,6.52,,
381,11/07/2022 04:17:39,6.43,,
382,11/07/2022 05:17:39,6.52,,
383,11/07/2022 06:17:39,6.48,,
384,11/07/2022 07:17:39,6.48,,
385,11/07/2022 08:17:39,6.48,,
386,11/07/2022 09:17:39,6.43,,
387,11/07/2022 10:17:39,6.39,,
388,11/07/2022 11:17:39,6.39,,
389,11/07/2022 12:17:39,6.43,,
390,11/07/2022 13:17:39,6.39,,
391,11/07/2022 14:17:39,6.35,,
392,11/07/2022 15:17:39,6.35,,
393,11/07/2022 16:17:39,6.35,,
394,11/07/2022 17:17:39,6.30,,
395,11/07/2022 18:17:39,6.35,,
396,11/07/2022 19:17:39,6.30,,
397,11/07/2022 20:17:39,6.30,,
398,11/07/2022 21:17:39,6.26,,
399,11/07/2022 22:17:39,6.26,,
400,11/07/2022 23:17:39,6.26,,
401,11/08/2022 00:17:39,6.30,,
402,11/08/2022 01:17:39,6.26,,
403,11/08/2022 02:17:39,6.22,,
404,11/08/2022 03:17:39,6.22,,
405,11/08/2022 04:17:39,6.22,,
406,11/08/2022 05:17:39,6.17,,
407,11/08/2022 06:17:39,6.17,,
408,11/08/2022 07:17:39,6.22,,
409,11/08/2022 08:17:39,6.17,,
410,11/08/2022 09:17:39,6.17,,
411,11/08/2022 10:17:39,6.13,,
412,11/08/2022 11:17:39,6.22,,
413,11/08/2022 12:17:39,6.13,,
414,11/08/2022 13:17:39,6.13,,
415,11/08/2022 14:17:39,6.09,,
416,11/08/2022 15:17:39,6.13,,
417,11/08/2022 16:17:39,6.13,,
418,11/08/2022 17:17:39,6.13,,
419,11/08/2022 18:17:39,6.09,,
420,11/08/2022 19:17:39,6.05,,
421,11/08/2022 20:17:39,6.13,,
422,11/08/2022 21:17:39,6.09,,
423,11/08/2022 22:17:39,6.05,,
424,11/08/2022 23:17:39,6.05,,
425,11/09/2022 00:17:39,6.05,,
426,11/09/2022 01:17:39,6.05,,
427,11/09/2022 02:17:39,6.00,,
428,11/09/2022 03:17:39,6.05,,
429,11/09/2022 04:17:39,6.05,,
430,11/09/2022 05:17:39,6.05,,
431,11/09/2022 06:17:39,6.05,,
432,11/09/2022 07:17:39,6.05,,
433,11/09/2022 08:17:39,6.00,,
434,11/09/2022 09:17:39,6.05,,
435,11/09/2022 10:17:39,6.00,,
436,11/09/2022 11:17:39,6.00,,
437,11/09/2022 12:17:39,5.96,,
438,11/09/2022 13:17:39,6.00,,
439,11/09/2022 14:17:39,6.00,,
440,11/09/2022 15:17:39,5.92,,
441,11/09/2022 16:17:39,6.00,,
442,11/09/2022 17:17:39,6.00,,
443,11/09/2022 18:17:39,6.00,,
444,11/09/2022 19:17:39,6.00,,
445,11/09/2022 20:17:39,6.00,,
446,11/09/2022 21:17:39,6.05,,
447,11/09/2022 22:17:39,6.00,,
448,11/09/2022 23:17:39,6.05,,
449,11/10/2022 00:17:39,6.00,,
450,11/10/2022 01:17:39,6.00,,
451,11/10/2022 02:17:39,6.00,,
452,11/10/2022 03:17:39,6.09,,
453,11/10/2022 04:17:39,6.09,,
454,11/10/2022 05:17:39,6.09,,
455,11/10/2022 06:17:39,6.05,,
456,11/10/2022 07:17:39,6.09,,
457,11/10/2022 08:17:39,6.05,,
458,11/10/2022 09:17:39,6.05,,
459,11/10/2022 10:17:39,6.09,,
460,11/10/2022 11:17:39,6.05,,
461,11/10/2022 12:17:39,6.05,,
462,11/10/2022 13:17:39,6.09,,
463,11/10/2022 14:17:39,6.05,,
464,11/10/2022 15:17:39,6.09,,
465,11/10/2022 16:17:39,6.09,,
466,11/10/2022 17:17:39,6.09,,
467,11/10/2022 18:17:39,6.13,,
468,11/10/2022 19:17:39,6.09,,
469,11/10/2022 20:17:39,6.09,,
470,11/10/2022 21:17:39,6.05,,
471,11/10/2022 22:17:39,6.05,,
472,11/10/2022 23:17:39,6.05,,
473,11/11/2022 00:17:39,6.13,,
474,11/11/2022 01:17:39,6.09,,
475,11/11/2022 02:17:39,6.05,,
476,11/11/2022 03:17:39,6.13,,
477,11/11/2022 04:17:39,6.09,,
478,11/11/2022 05:17:39,6.09,,
479,11/11/2022 06:17:39,6.09,,
480,11/11/2022 07:17:39,6.09,,
481,11/11/2022 08:17:39,6.09,,
482,11/11/2022 09:17:39,6.09,,
483,11/11/2022 10:17:39,6.05,,
484,11/11/2022 11:17:39,6.09,,
485,11/11/2022 12:17:39,6.05,,
486,11/11/2022 13:17:39,6.05,,
487,11/11/2022 14:17:39,6.09,,
488,11/11/2022 15:17:39,6.05,,
489,11/11/2022 16:17:39,6.05,,
490,11/11/2022 17:17:39,6.05,,
491,11/11/2022 18:17:39,6.09,,
492,11/11/2022 19:17:39,6.05,,
493,11/11/2022 20:17:39,6.00,,
494,11/11/2022 21:17:39,6.05,,
495,11/11/2022 22:17:39,6.05,,
496,11/11/2022 23:17:39,6.09,,
497,11/12/2022 00:17:39,6.00,,
498,11/12/2022 01:17:39,6.00,,
499,11/12/2022 02:17:39,6.05,,
500,11/12/2022 03:17:39,6.05,,
501,11/12/2022 04:17:39,6.05,,
502,11/12/2022 05:17:39,6.00,,
503,11/12/2022 06:17:39,5.96,,
504,11/12/2022 07:17:39,6.00,,
505,11/12/2022 08:17:39,6.00,,
506,11/12/2022 09:17:39,5.96,,
507,11/12/2022 10:17:39,5.96,,
508,11/12/2022 11:17:39,5.96,,
509,11/12/2022 12:17:39,5.92,,
510,11/12/2022 13:17:39,5.96,,
511,11/12/2022 14:17:39,5.92,,
512,11/12/2022 15:17:39,5.92,,
513,11/12/2022 16:17:39,5.87,,
514,11/12/2022 17:17:39,5.96,,
515,11/12/2022 18:17:39,5.92,,
516,11/12/2022 19:17:39,5.96,,
517,11/12/2022 20:17:39,5.87,,
518,11/12/2022 21:17:39,5.87,,
519,11/12/2022 22:17:39,5.87,,
520,11/12/2022 23:17:39,5.83,,
521,11/13/2022 00:17:39,5.83,,
522,11/13/2022 01:17:39,5.75,,
523,11/13/2022 02:17:39,5.83,,
524,11/13/2022 03:17:39,5.83,,
525,11/13/2022 04:17:39,5.79,,
526,11/13/2022 05:17:39,5.83,,
527,11/13/2022 06:17:39,5.79,,
528,11/13/2022 07:17:39,5.79,,
529,11/13/2022 08:17:39,5.75,,
530,11/13/2022 09:17:39,5.75,,
531,11/13/2022 10:17:39,5.70,,
532,11/13/2022 11:17:39,5.75,,
533,11/13/2022 12:17:39,5.70,,
534,11/13/2022 13:17:39,5.70,,
535,11/13/2022 14:17:39,5.70,,
536,11/13/2022 15:17:39,5.66,,
537,11/13/2022 16:17:39,5.70,,
538,11/13/2022 17:17:39,5.66,,
539,11/13/2022 18:17:39,5.66,,
540,11/13/2022 19:17:39,5.62,,
541,11/13/2022 20:17:39,5.62,,
542,11/13/2022 21:17:39,5.62,,
543,11/13/2022 22:17:39,5.57,,
544,11/13/2022 23:17:39,5.57,,
545,11/14/2022 00:17:39,5.57,,
546,11/14/2022 01:17:39,5.53,,
547,11/14/2022 02:17:39,5.53,,
548,11/14/2022 03:17:39,5.57,,
549,11/14/2022 04:17:39,5.45,,
550,11/14/2022 05:17:39,5.49,,
551,11/14/2022 06:17:39,5.53,,
552,11/14/2022 07:17:39,5.49,,
553,11/14/2022 08:17:39,5.49,,
554,11/14/2022 09:17:39,5.49,,
555,11/14/2022 10:17:39,5.45,,
556,11/14/2022 11:17:39,5.45,,
557,11/14/2022 12:17:39,5.45,,
558,11/14/2022 13:17:39,5.45,,
559,11/14/2022 14:17:39,5.45,,
560,11/14/2022 15:17:39,5.45,,
561,11/14/2022 16:17:39,5.40,,
562,11/14/2022 17:17:39,5.36,,
563,11/14/2022 18:17:39,5.36,,
564,11/14/2022 19:17:39,5.36,,
565,11/14/2022 20:17:39,5.36,,
566,11/14/2022 21:17:39,5.36,,
567,11/14/2022 22:17:39,5.32,,
568,11/14/2022 23:17:39,5.32,,
569,11/15/2022 00:17:39,5.32,,
570,11/15/2022 01:17:39,5.32,,
571,11/15/2022 02:17:39,5.27,,
572,11/15/2022 03:17:39,5.32,,
573,11/15/2022 04:17:39,5.23,,
574,11/15/2022 05:17:39,5.23,,
575,11/15/2022 06:17:39,5.23,,
576,11/15/2022 07:17:39,5.23,,
577,11/15/2022 08:17:39,5.19,,
578,11/15/2022 09:17:39,5.23,,
579,11/15/2022 10:17:39,5.19,,
580,11/15/2022 11:17:39,5.15,,
581,11/15/2022 12:17:39,5.15,,
582,11/15/2022 13:17:39,5.15,,
583,11/15/2022 14:17:39,5.10,,
584,11/15/2022 15:17:39,5.15,,
585,11/15/2022 16:17:39,5.15,,
586,11/15/2022 17:17:39,5.10,,
587,11/15/2022 18:17:39,5.10,,
588,11/15/2022 19:17:39,5.15,,
589,11/15/2022 20:17:39,5.06,,
590,11/15/2022 21:17:39,5.10,,
591,11/15/2022 22:17:39,5.10,,
592,11/15/2022 23:17:39,5.10,,
593,11/16/2022 00:17:39,5.10,,
594,11/16/2022 01:17:39,5.06,,
595,11/16/2022 02:17:39,5.02,,
596,11/16/2022 03:17:39,5.06,,
597,11/16/2022 04:17:39,5.06,,
598,11/16/2022 05:17:39,5.02,,
599,11/16/2022 06:17:39,5.02,,
600,11/16/2022 07:17:39,4.97,,
601,11/16/2022 08:17:39,5.02,,
602,11/16/2022 09:17:39,4.97,,
603,11/16/2022 10:17:39,5.02,,
604,11/16/2022 11:17:39,5.02,,
605,11/16/2022 12:17:39,4.97,,
606,11/16/2022 13:17:39,4.97,,
607,11/16/2022 14:17:39,4.97,,
608,11/16/2022 15:17:39,4.97,,
609,11/16/2022 16:17:39,4.93,,
610,11/16/2022 17:17:39,4.93,,
611,11/16/2022 18:17:39,4.93,,
612,11/16/2022 19:17:39,4.97,,
613,11/16/2022 20:17:39,4.89,,
614,11/16/2022 21:17:39,4.89,,
615,11/16/2022 22:17:39,4.93,,
616,11/16/2022 23:17:39,4.84,,
617,11/17/2022 00:17:39,4.89,,
618,11/17/2022 01:17:39,4.89,,
619,11/17/2022 02:17:39,4.84,,
620,11/17/2022 03:17:39,4.84,,
621,11/17/2022 04:17:39,4.84,,
622,11/17/2022 05:17:39,4.84,,
623,11/17/2022 06:17:39,4.84,,
624,11/17/2022 07:17:39,4.89,,
625,11/17/2022 08:17:39,4.84,,
626,11/17/2022 09:17:39,4.80,,
627,11/17/2022 10:17:39,4.84,,
628,11/17/2022 11:17:39,4.89,,
629,11/17/2022 12:17:39,4.80,,
630,11/17/2022 13:17:39,4.80,,
631,11/17/2022 14:17:39,4.80,,
632,11/17/2022 15:17:39,4.80,,
633,11/17/2022 16:17:39,4.76,,
634,11/17/2022 17:17:39,4.80,,
635,11/17/2022 18:17:39,4.84,,
636,11/17/2022 19:17:39,4.76,,
637,11/17/2022 20:17:39,4.76,,
638,11/17/2022 21:17:39,4.76,,
639,11/17/2022 22:17:39,4.67,,
640,11/17/2022 23:17:39,4.72,,
641,11/18/2022 00:17:39,4.76,,
642,11/18/2022 01:17:39,4.76,,
643,11/18/2022 02:17:39,4.72,,
644,11/18/2022 03:17:39,4.72,,
645,11/18/2022 04:17:39,4.67,,
646,11/18/2022 05:17:39,4.67,,
647,11/18/2022 06:17:39,4.72,,
648,11/18/2022 07:17:39,4.72,,
649,11/18/2022 08:17:39,4.67,,
650,11/18/2022 09:17:39,4.67,,
651,11/18/2022 10:17:39,4.67,,
652,11/18/2022 11:17:39,4.67,,
653,11/18/2022 12:17:39,4.67,,
654,11/18/2022 13:17:39,4.63,,
655,11/18/2022 14:17:39,4.63,,
656,11/18/2022 15:17:39,4.63,,
657,11/18/2022 16:17:39,4.59,,
658,11/18/2022 17:17:39,4.63,,
659,11/18/2022 18:17:39,4.63,,
660,11/18/2022 19:17:39,4.59,,
661,11/18/2022 20:17:39,4.59,,
662,11/18/2022 21:17:39,4.59,,
