#,Date-Time (CST/CDT),Ch:1 - S623-30cmTemp   (°C),Host Connected,End of File
53,10/24/2022 14:01,7.98,,
54,10/24/2022 15:01,8.02,,
55,10/24/2022 16:01,8.06,,
56,10/24/2022 17:01,8.15,,
57,10/24/2022 18:01,8.15,,
58,10/24/2022 19:01,8.15,,
59,10/24/2022 20:01,8.19,,
60,10/24/2022 21:01,8.23,,
61,10/24/2022 22:01,8.23,,
62,10/24/2022 23:01,8.28,,
63,10/25/2022 0:01,8.32,,
64,10/25/2022 1:01,8.28,,
65,10/25/2022 2:01,8.36,,
66,10/25/2022 3:01,8.36,,
67,10/25/2022 4:01,8.32,,
68,10/25/2022 5:01,8.36,,
69,10/25/2022 6:01,8.36,,
70,10/25/2022 7:01,8.41,,
71,10/25/2022 8:01,8.36,,
72,10/25/2022 9:01,8.41,,
73,10/25/2022 10:01,8.32,,
74,10/25/2022 11:01,8.36,,
75,10/25/2022 12:01,8.36,,
76,10/25/2022 13:01,8.32,,
77,10/25/2022 14:01,8.32,,
78,10/25/2022 15:01,8.32,,
79,10/25/2022 16:01,8.32,,
80,10/25/2022 17:01,8.32,,
81,10/25/2022 18:01,8.28,,
82,10/25/2022 19:01,8.32,,
83,10/25/2022 20:01,8.32,,
84,10/25/2022 21:01,8.28,,
85,10/25/2022 22:01,8.28,,
86,10/25/2022 23:01,8.23,,
87,10/26/2022 0:01,8.28,,
88,10/26/2022 1:01,8.28,,
89,10/26/2022 2:01,8.28,,
90,10/26/2022 3:01,8.23,,
91,10/26/2022 4:01,8.23,,
92,10/26/2022 5:01,8.23,,
93,10/26/2022 6:01,8.19,,
94,10/26/2022 7:01,8.19,,
95,10/26/2022 8:01,8.15,,
96,10/26/2022 9:01,8.15,,
97,10/26/2022 10:01,8.11,,
98,10/26/2022 11:01,8.06,,
99,10/26/2022 12:01,8.15,,
100,10/26/2022 13:01,8.06,,
101,10/26/2022 14:01,8.06,,
102,10/26/2022 15:01,8.06,,
103,10/26/2022 16:01,8.06,,
104,10/26/2022 17:01,8.06,,
105,10/26/2022 18:01,8.02,,
106,10/26/2022 19:01,8.02,,
107,10/26/2022 20:01,8.02,,
108,10/26/2022 21:01,7.98,,
109,10/26/2022 22:01,8.02,,
110,10/26/2022 23:01,7.98,,
111,10/27/2022 0:01,7.98,,
112,10/27/2022 1:01,7.93,,
113,10/27/2022 2:01,7.93,,
114,10/27/2022 3:01,7.93,,
115,10/27/2022 4:01,7.89,,
116,10/27/2022 5:01,7.85,,
117,10/27/2022 6:01,7.81,,
118,10/27/2022 7:01,7.85,,
119,10/27/2022 8:01,7.81,,
120,10/27/2022 9:01,7.81,,
121,10/27/2022 10:01,7.72,,
122,10/27/2022 11:01,7.72,,
123,10/27/2022 12:01,7.72,,
124,10/27/2022 13:01,7.68,,
125,10/27/2022 14:01,7.68,,
126,10/27/2022 15:01,7.63,,
127,10/27/2022 16:01,7.59,,
128,10/27/2022 17:01,7.63,,
129,10/27/2022 18:01,7.55,,
130,10/27/2022 19:01,7.55,,
131,10/27/2022 20:01,7.59,,
132,10/27/2022 21:01,7.5,,
133,10/27/2022 22:01,7.5,,
134,10/27/2022 23:01,7.5,,
135,10/28/2022 0:01,7.5,,
136,10/28/2022 1:01,7.5,,
137,10/28/2022 2:01,7.5,,
138,10/28/2022 3:01,7.42,,
139,10/28/2022 4:01,7.5,,
140,10/28/2022 5:01,7.5,,
141,10/28/2022 6:01,7.5,,
142,10/28/2022 7:01,7.5,,
143,10/28/2022 8:01,7.5,,
144,10/28/2022 9:01,7.5,,
145,10/28/2022 10:01,7.5,,
146,10/28/2022 11:01,7.46,,
147,10/28/2022 12:01,7.46,,
148,10/28/2022 13:01,7.46,,
149,10/28/2022 14:01,7.42,,
150,10/28/2022 15:01,7.5,,
151,10/28/2022 16:01,7.5,,
152,10/28/2022 17:01,7.46,,
153,10/28/2022 18:01,7.5,,
154,10/28/2022 19:01,7.5,,
155,10/28/2022 20:01,7.55,,
156,10/28/2022 21:01,7.5,,
157,10/28/2022 22:01,7.5,,
158,10/28/2022 23:01,7.55,,
159,10/29/2022 0:01,7.59,,
160,10/29/2022 1:01,7.59,,
161,10/29/2022 2:01,7.59,,
162,10/29/2022 3:01,7.59,,
163,10/29/2022 4:01,7.63,,
164,10/29/2022 5:01,7.59,,
165,10/29/2022 6:01,7.63,,
166,10/29/2022 7:01,7.59,,
167,10/29/2022 8:01,7.63,,
168,10/29/2022 9:01,7.63,,
169,10/29/2022 10:01,7.68,,
170,10/29/2022 11:01,7.63,,
171,10/29/2022 12:01,7.63,,
172,10/29/2022 13:01,7.63,,
173,10/29/2022 14:01,7.63,,
174,10/29/2022 15:01,7.68,,
175,10/29/2022 16:01,7.68,,
176,10/29/2022 17:01,7.63,,
177,10/29/2022 18:01,7.63,,
178,10/29/2022 19:01,7.68,,
179,10/29/2022 20:01,7.68,,
180,10/29/2022 21:01,7.68,,
181,10/29/2022 22:01,7.68,,
182,10/29/2022 23:01,7.72,,
183,10/30/2022 0:01,7.68,,
184,10/30/2022 1:01,7.76,,
185,10/30/2022 2:01,7.72,,
186,10/30/2022 3:01,7.76,,
187,10/30/2022 4:01,7.72,,
188,10/30/2022 5:01,7.76,,
189,10/30/2022 6:01,7.76,,
190,10/30/2022 7:01,7.72,,
191,10/30/2022 8:01,7.76,,
192,10/30/2022 9:01,7.76,,
193,10/30/2022 10:01,7.76,,
194,10/30/2022 11:01,7.76,,
195,10/30/2022 12:01,7.76,,
196,10/30/2022 13:01,7.72,,
197,10/30/2022 14:01,7.72,,
198,10/30/2022 15:01,7.68,,
199,10/30/2022 16:01,7.72,,
200,10/30/2022 17:01,7.72,,
201,10/30/2022 18:01,7.72,,
202,10/30/2022 19:01,7.68,,
203,10/30/2022 20:01,7.68,,
204,10/30/2022 21:01,7.72,,
205,10/30/2022 22:01,7.72,,
206,10/30/2022 23:01,7.72,,
207,10/31/2022 0:01,7.72,,
208,10/31/2022 1:01,7.72,,
209,10/31/2022 2:01,7.68,,
210,10/31/2022 3:01,7.68,,
211,10/31/2022 4:01,7.68,,
212,10/31/2022 5:01,7.72,,
213,10/31/2022 6:01,7.68,,
214,10/31/2022 7:01,7.68,,
215,10/31/2022 8:01,7.63,,
216,10/31/2022 9:01,7.63,,
217,10/31/2022 10:01,7.63,,
218,10/31/2022 11:01,7.59,,
219,10/31/2022 12:01,7.63,,
220,10/31/2022 13:01,7.55,,
221,10/31/2022 14:01,7.55,,
222,10/31/2022 15:01,7.55,,
223,10/31/2022 16:01,7.5,,
224,10/31/2022 17:01,7.55,,
225,10/31/2022 18:01,7.46,,
226,10/31/2022 19:01,7.5,,
227,10/31/2022 20:01,7.46,,
228,10/31/2022 21:01,7.46,,
229,10/31/2022 22:01,7.46,,
230,10/31/2022 23:01,7.5,,
231,11/1/2022 0:01,7.5,,
232,11/1/2022 1:01,7.46,,
233,11/1/2022 2:01,7.5,,
234,11/1/2022 3:01,7.5,,
235,11/1/2022 4:01,7.46,,
236,11/1/2022 5:01,7.5,,
237,11/1/2022 6:01,7.5,,
238,11/1/2022 7:01,7.5,,
239,11/1/2022 8:01,7.42,,
240,11/1/2022 9:01,7.46,,
241,11/1/2022 10:01,7.42,,
242,11/1/2022 11:01,7.46,,
243,11/1/2022 12:01,7.42,,
244,11/1/2022 13:01,7.42,,
245,11/1/2022 14:01,7.42,,
246,11/1/2022 15:01,7.38,,
247,11/1/2022 16:01,7.38,,
248,11/1/2022 17:01,7.38,,
249,11/1/2022 18:01,7.42,,
250,11/1/2022 19:01,7.42,,
251,11/1/2022 20:01,7.38,,
252,11/1/2022 21:01,7.38,,
253,11/1/2022 22:01,7.38,,
254,11/1/2022 23:01,7.38,,
255,11/2/2022 0:01,7.42,,
256,11/2/2022 1:01,7.38,,
257,11/2/2022 2:01,7.38,,
258,11/2/2022 3:01,7.42,,
259,11/2/2022 4:01,7.42,,
260,11/2/2022 5:01,7.42,,
261,11/2/2022 6:01,7.42,,
262,11/2/2022 7:01,7.42,,
263,11/2/2022 8:01,7.42,,
264,11/2/2022 9:01,7.46,,
265,11/2/2022 10:01,7.42,,
266,11/2/2022 11:01,7.46,,
267,11/2/2022 12:01,7.42,,
268,11/2/2022 13:01,7.42,,
269,11/2/2022 14:01,7.42,,
270,11/2/2022 15:01,7.42,,
271,11/2/2022 16:01,7.42,,
272,11/2/2022 17:01,7.46,,
273,11/2/2022 18:01,7.5,,
274,11/2/2022 19:01,7.46,,
275,11/2/2022 20:01,7.5,,
276,11/2/2022 21:01,7.5,,
277,11/2/2022 22:01,7.55,,
278,11/2/2022 23:01,7.5,,
279,11/3/2022 0:01,7.59,,
280,11/3/2022 1:01,7.59,,
281,11/3/2022 2:01,7.63,,
282,11/3/2022 3:01,7.63,,
283,11/3/2022 4:01,7.63,,
284,11/3/2022 5:01,7.63,,
285,11/3/2022 6:01,7.68,,
286,11/3/2022 7:01,7.72,,
287,11/3/2022 8:01,7.72,,
288,11/3/2022 9:01,7.72,,
289,11/3/2022 10:01,7.72,,
290,11/3/2022 11:01,7.76,,
291,11/3/2022 12:01,7.76,,
292,11/3/2022 13:01,7.76,,
293,11/3/2022 14:01,7.76,,
294,11/3/2022 15:01,7.81,,
295,11/3/2022 16:01,7.81,,
296,11/3/2022 17:01,7.81,,
297,11/3/2022 18:01,7.81,,
298,11/3/2022 19:01,7.89,,
299,11/3/2022 20:01,7.85,,
300,11/3/2022 21:01,7.89,,
301,11/3/2022 22:01,7.85,,
302,11/3/2022 23:01,7.89,,
303,11/4/2022 0:01,7.89,,
304,11/4/2022 1:01,7.89,,
305,11/4/2022 2:01,7.89,,
306,11/4/2022 3:01,7.93,,
307,11/4/2022 4:01,7.93,,
308,11/4/2022 5:01,7.89,,
309,11/4/2022 6:01,7.93,,
310,11/4/2022 7:01,7.93,,
311,11/4/2022 8:01,7.93,,
312,11/4/2022 9:01,7.93,,
313,11/4/2022 10:01,7.93,,
314,11/4/2022 11:01,7.89,,
315,11/4/2022 12:01,7.89,,
316,11/4/2022 13:01,7.85,,
317,11/4/2022 14:01,7.85,,
318,11/4/2022 15:01,7.81,,
319,11/4/2022 16:01,7.76,,
320,11/4/2022 17:01,7.76,,
321,11/4/2022 18:01,7.81,,
322,11/4/2022 19:01,7.76,,
323,11/4/2022 20:01,7.76,,
324,11/4/2022 21:01,7.72,,
325,11/4/2022 22:01,7.72,,
326,11/4/2022 23:01,7.63,,
327,11/5/2022 0:01,7.72,,
328,11/5/2022 1:01,7.72,,
329,11/5/2022 2:01,7.63,,
330,11/5/2022 3:01,7.68,,
331,11/5/2022 4:01,7.63,,
332,11/5/2022 5:01,7.59,,
333,11/5/2022 6:01,7.5,,
334,11/5/2022 7:01,7.5,,
335,11/5/2022 8:01,7.5,,
336,11/5/2022 9:01,7.46,,
337,11/5/2022 10:01,7.42,,
338,11/5/2022 11:01,7.42,,
339,11/5/2022 12:01,7.42,,
340,11/5/2022 13:01,7.33,,
341,11/5/2022 14:01,7.29,,
342,11/5/2022 15:01,7.29,,
343,11/5/2022 16:01,7.33,,
344,11/5/2022 17:01,7.25,,
345,11/5/2022 18:01,7.2,,
346,11/5/2022 19:01,7.2,,
347,11/5/2022 20:01,7.16,,
348,11/5/2022 21:01,7.12,,
349,11/5/2022 22:01,7.16,,
350,11/5/2022 23:01,7.08,,
351,11/6/2022 0:01,7.08,,
352,11/6/2022 1:01,7.08,,
353,11/6/2022 2:01,7.03,,
354,11/6/2022 3:01,6.99,,
355,11/6/2022 4:01,6.99,,
356,11/6/2022 5:01,6.95,,
357,11/6/2022 6:01,6.95,,
358,11/6/2022 7:01,6.95,,
359,11/6/2022 8:01,6.86,,
360,11/6/2022 9:01,6.9,,
361,11/6/2022 10:01,6.86,,
362,11/6/2022 11:01,6.86,,
363,11/6/2022 12:01,6.86,,
364,11/6/2022 13:01,6.82,,
365,11/6/2022 14:01,6.78,,
366,11/6/2022 15:01,6.78,,
367,11/6/2022 16:01,6.73,,
368,11/6/2022 17:01,6.73,,
369,11/6/2022 18:01,6.73,,
370,11/6/2022 19:01,6.73,,
371,11/6/2022 20:01,6.69,,
372,11/6/2022 21:01,6.69,,
373,11/6/2022 22:01,6.65,,
374,11/6/2022 23:01,6.65,,
375,11/7/2022 0:01,6.65,,
376,11/7/2022 1:01,6.69,,
377,11/7/2022 2:01,6.65,,
378,11/7/2022 3:01,6.6,,
379,11/7/2022 4:01,6.6,,
380,11/7/2022 5:01,6.6,,
381,11/7/2022 6:01,6.6,,
382,11/7/2022 7:01,6.6,,
383,11/7/2022 8:01,6.56,,
384,11/7/2022 9:01,6.52,,
385,11/7/2022 10:01,6.52,,
386,11/7/2022 11:01,6.48,,
387,11/7/2022 12:01,6.52,,
388,11/7/2022 13:01,6.48,,
389,11/7/2022 14:01,6.52,,
390,11/7/2022 15:01,6.43,,
391,11/7/2022 16:01,6.43,,
392,11/7/2022 17:01,6.43,,
393,11/7/2022 18:01,6.48,,
394,11/7/2022 19:01,6.43,,
395,11/7/2022 20:01,6.43,,
396,11/7/2022 21:01,6.39,,
397,11/7/2022 22:01,6.39,,
398,11/7/2022 23:01,6.43,,
399,11/8/2022 0:01,6.43,,
400,11/8/2022 1:01,6.39,,
401,11/8/2022 2:01,6.39,,
402,11/8/2022 3:01,6.39,,
403,11/8/2022 4:01,6.35,,
404,11/8/2022 5:01,6.35,,
405,11/8/2022 6:01,6.3,,
406,11/8/2022 7:01,6.35,,
407,11/8/2022 8:01,6.3,,
408,11/8/2022 9:01,6.35,,
409,11/8/2022 10:01,6.3,,
410,11/8/2022 11:01,6.3,,
411,11/8/2022 12:01,6.3,,
412,11/8/2022 13:01,6.3,,
413,11/8/2022 14:01,6.26,,
414,11/8/2022 15:01,6.3,,
415,11/8/2022 16:01,6.26,,
416,11/8/2022 17:01,6.22,,
417,11/8/2022 18:01,6.26,,
418,11/8/2022 19:01,6.26,,
419,11/8/2022 20:01,6.22,,
420,11/8/2022 21:01,6.26,,
421,11/8/2022 22:01,6.26,,
422,11/8/2022 23:01,6.26,,
423,11/9/2022 0:01,6.22,,
424,11/9/2022 1:01,6.26,,
425,11/9/2022 2:01,6.26,,
426,11/9/2022 3:01,6.22,,
427,11/9/2022 4:01,6.26,,
428,11/9/2022 5:01,6.22,,
429,11/9/2022 6:01,6.22,,
430,11/9/2022 7:01,6.22,,
431,11/9/2022 8:01,6.3,,
432,11/9/2022 9:01,6.26,,
433,11/9/2022 10:01,6.3,,
434,11/9/2022 11:01,6.26,,
435,11/9/2022 12:01,6.26,,
436,11/9/2022 13:01,6.26,,
437,11/9/2022 14:01,6.26,,
438,11/9/2022 15:01,6.26,,
439,11/9/2022 16:01,6.3,,
440,11/9/2022 17:01,6.3,,
441,11/9/2022 18:01,6.3,,
442,11/9/2022 19:01,6.35,,
443,11/9/2022 20:01,6.39,,
444,11/9/2022 21:01,6.35,,
445,11/9/2022 22:01,6.35,,
446,11/9/2022 23:01,6.39,,
447,11/10/2022 0:01,6.35,,
448,11/10/2022 1:01,6.39,,
449,11/10/2022 2:01,6.39,,
450,11/10/2022 3:01,6.39,,
451,11/10/2022 4:01,6.43,,
452,11/10/2022 5:01,6.39,,
453,11/10/2022 6:01,6.43,,
454,11/10/2022 7:01,6.43,,
455,11/10/2022 8:01,6.39,,
456,11/10/2022 9:01,6.35,,
457,11/10/2022 10:01,6.39,,
458,11/10/2022 11:01,6.39,,
459,11/10/2022 12:01,6.35,,
460,11/10/2022 13:01,6.35,,
461,11/10/2022 14:01,6.39,,
462,11/10/2022 15:01,6.35,,
463,11/10/2022 16:01,6.35,,
464,11/10/2022 17:01,6.35,,
465,11/10/2022 18:01,6.3,,
466,11/10/2022 19:01,6.35,,
467,11/10/2022 20:01,6.3,,
468,11/10/2022 21:01,6.26,,
469,11/10/2022 22:01,6.3,,
470,11/10/2022 23:01,6.22,,
471,11/11/2022 0:01,6.26,,
472,11/11/2022 1:01,6.26,,
473,11/11/2022 2:01,6.26,,
474,11/11/2022 3:01,6.22,,
475,11/11/2022 4:01,6.22,,
476,11/11/2022 5:01,6.17,,
477,11/11/2022 6:01,6.17,,
478,11/11/2022 7:01,6.17,,
479,11/11/2022 8:01,6.17,,
480,11/11/2022 9:01,6.17,,
481,11/11/2022 10:01,6.13,,
482,11/11/2022 11:01,6.13,,
483,11/11/2022 12:01,6.05,,
484,11/11/2022 13:01,6,,
485,11/11/2022 14:01,6.05,,
486,11/11/2022 15:01,6.05,,
487,11/11/2022 16:01,6.05,,
488,11/11/2022 17:01,6.05,,
489,11/11/2022 18:01,5.96,,
490,11/11/2022 19:01,5.96,,
491,11/11/2022 20:01,5.96,,
492,11/11/2022 21:01,5.96,,
493,11/11/2022 22:01,5.96,,
494,11/11/2022 23:01,5.92,,
495,11/12/2022 0:01,5.87,,
496,11/12/2022 1:01,5.87,,
497,11/12/2022 2:01,5.83,,
498,11/12/2022 3:01,5.83,,
499,11/12/2022 4:01,5.83,,
500,11/12/2022 5:01,5.79,,
501,11/12/2022 6:01,5.79,,
502,11/12/2022 7:01,5.79,,
503,11/12/2022 8:01,5.79,,
504,11/12/2022 9:01,5.75,,
505,11/12/2022 10:01,5.7,,
506,11/12/2022 11:01,5.7,,
507,11/12/2022 12:01,5.7,,
508,11/12/2022 13:01,5.7,,
509,11/12/2022 14:01,5.66,,
510,11/12/2022 15:01,5.66,,
511,11/12/2022 16:01,5.62,,
512,11/12/2022 17:01,5.57,,
513,11/12/2022 18:01,5.53,,
514,11/12/2022 19:01,5.62,,
515,11/12/2022 20:01,5.53,,
516,11/12/2022 21:01,5.49,,
517,11/12/2022 22:01,5.49,,
518,11/12/2022 23:01,5.45,,
519,11/13/2022 0:01,5.45,,
520,11/13/2022 1:01,5.45,,
521,11/13/2022 2:01,5.4,,
522,11/13/2022 3:01,5.4,,
523,11/13/2022 4:01,5.36,,
524,11/13/2022 5:01,5.32,,
525,11/13/2022 6:01,5.27,,
526,11/13/2022 7:01,5.27,,
527,11/13/2022 8:01,5.27,,
528,11/13/2022 9:01,5.23,,
529,11/13/2022 10:01,5.19,,
530,11/13/2022 11:01,5.19,,
531,11/13/2022 12:01,5.19,,
532,11/13/2022 13:01,5.15,,
533,11/13/2022 14:01,5.06,,
534,11/13/2022 15:01,5.1,,
535,11/13/2022 16:01,5.1,,
536,11/13/2022 17:01,5.1,,
537,11/13/2022 18:01,5.06,,
538,11/13/2022 19:01,5.02,,
539,11/13/2022 20:01,5.02,,
540,11/13/2022 21:01,4.97,,
541,11/13/2022 22:01,4.93,,
542,11/13/2022 23:01,4.97,,
543,11/14/2022 0:01,4.93,,
544,11/14/2022 1:01,4.89,,
545,11/14/2022 2:01,4.89,,
546,11/14/2022 3:01,4.84,,
547,11/14/2022 4:01,4.84,,
548,11/14/2022 5:01,4.84,,
549,11/14/2022 6:01,4.84,,
550,11/14/2022 7:01,4.8,,
551,11/14/2022 8:01,4.8,,
552,11/14/2022 9:01,4.76,,
553,11/14/2022 10:01,4.72,,
554,11/14/2022 11:01,4.72,,
555,11/14/2022 12:01,4.72,,
556,11/14/2022 13:01,4.67,,
557,11/14/2022 14:01,4.67,,
558,11/14/2022 15:01,4.67,,
559,11/14/2022 16:01,4.63,,
560,11/14/2022 17:01,4.63,,
561,11/14/2022 18:01,4.63,,
562,11/14/2022 19:01,4.63,,
563,11/14/2022 20:01,4.59,,
564,11/14/2022 21:01,4.54,,
565,11/14/2022 22:01,4.54,,
566,11/14/2022 23:01,4.59,,
567,11/15/2022 0:01,4.54,,
568,11/15/2022 1:01,4.5,,
569,11/15/2022 2:01,4.54,,
570,11/15/2022 3:01,4.5,,
571,11/15/2022 4:01,4.46,,
572,11/15/2022 5:01,4.5,,
573,11/15/2022 6:01,4.5,,
574,11/15/2022 7:01,4.5,,
575,11/15/2022 8:01,4.46,,
576,11/15/2022 9:01,4.5,,
577,11/15/2022 10:01,4.46,,
578,11/15/2022 11:01,4.42,,
579,11/15/2022 12:01,4.46,,
580,11/15/2022 13:01,4.42,,
581,11/15/2022 14:01,4.46,,
582,11/15/2022 15:01,4.37,,
583,11/15/2022 16:01,4.37,,
584,11/15/2022 17:01,4.37,,
585,11/15/2022 18:01,4.37,,
586,11/15/2022 19:01,4.37,,
587,11/15/2022 20:01,4.33,,
588,11/15/2022 21:01,4.33,,
589,11/15/2022 22:01,4.33,,
590,11/15/2022 23:01,4.33,,
591,11/16/2022 0:01,4.33,,
592,11/16/2022 1:01,4.29,,
593,11/16/2022 2:01,4.33,,
594,11/16/2022 3:01,4.33,,
595,11/16/2022 4:01,4.33,,
596,11/16/2022 5:01,4.29,,
597,11/16/2022 6:01,4.29,,
598,11/16/2022 7:01,4.24,,
599,11/16/2022 8:01,4.29,,
600,11/16/2022 9:01,4.29,,
601,11/16/2022 10:01,4.24,,
602,11/16/2022 11:01,4.29,,
603,11/16/2022 12:01,4.24,,
604,11/16/2022 13:01,4.24,,
605,11/16/2022 14:01,4.29,,
606,11/16/2022 15:01,4.24,,
607,11/16/2022 16:01,4.29,,
608,11/16/2022 17:01,4.24,,
609,11/16/2022 18:01,4.2,,
610,11/16/2022 19:01,4.2,,
611,11/16/2022 20:01,4.2,,
612,11/16/2022 21:01,4.24,,
613,11/16/2022 22:01,4.2,,
614,11/16/2022 23:01,4.2,,
615,11/17/2022 0:01,4.2,,
616,11/17/2022 1:01,4.24,,
617,11/17/2022 2:01,4.16,,
618,11/17/2022 3:01,4.2,,
619,11/17/2022 4:01,4.2,,
620,11/17/2022 5:01,4.2,,
621,11/17/2022 6:01,4.16,,
622,11/17/2022 7:01,4.2,,
623,11/17/2022 8:01,4.2,,
624,11/17/2022 9:01,4.16,,
625,11/17/2022 10:01,4.16,,
626,11/17/2022 11:01,4.16,,
627,11/17/2022 12:01,4.16,,
628,11/17/2022 13:01,4.12,,
629,11/17/2022 14:01,4.12,,
630,11/17/2022 15:01,4.07,,
631,11/17/2022 16:01,4.12,,
632,11/17/2022 17:01,4.12,,
633,11/17/2022 18:01,4.12,,
634,11/17/2022 19:01,4.07,,
635,11/17/2022 20:01,4.07,,
636,11/17/2022 21:01,4.07,,
637,11/17/2022 22:01,4.07,,
638,11/17/2022 23:01,4.07,,
639,11/18/2022 0:01,4.07,,
640,11/18/2022 1:01,4.07,,
641,11/18/2022 2:01,4.03,,
642,11/18/2022 3:01,4.03,,
643,11/18/2022 4:01,4.03,,
644,11/18/2022 5:01,4.07,,
645,11/18/2022 6:01,4.03,,
646,11/18/2022 7:01,4.03,,
647,11/18/2022 8:01,3.99,,
648,11/18/2022 9:01,3.99,,
649,11/18/2022 10:01,4.03,,
650,11/18/2022 11:01,3.94,,
651,11/18/2022 12:01,3.99,,
652,11/18/2022 13:01,3.99,,
653,11/18/2022 14:01,3.94,,
654,11/18/2022 15:01,3.94,,
655,11/18/2022 16:01,3.94,,
656,11/18/2022 17:01,3.9,,
657,11/18/2022 18:01,3.99,,
658,11/18/2022 19:01,3.9,,
659,11/18/2022 20:01,3.94,,
660,11/18/2022 21:01,3.9,,
661,11/18/2022 22:01,3.86,,
662,11/18/2022 23:01,3.86,,
663,11/19/2022 0:01,3.9,,
664,11/19/2022 1:01,3.86,,
665,11/19/2022 2:01,3.86,,
666,11/19/2022 3:01,3.86,,
667,11/19/2022 4:01,3.82,,
668,11/19/2022 5:01,3.82,,
669,11/19/2022 6:01,3.82,,
670,11/19/2022 7:01,3.77,,
671,11/19/2022 8:01,3.77,,
672,11/19/2022 9:01,3.77,,
673,11/19/2022 10:01,3.77,,
674,11/19/2022 11:01,3.82,,
675,11/19/2022 12:01,3.73,,
676,11/19/2022 13:01,3.73,,
677,11/19/2022 14:01,3.77,,
678,11/19/2022 15:01,3.73,,
679,11/19/2022 16:01,3.73,,
680,11/19/2022 17:01,3.73,,
681,11/19/2022 18:01,3.69,,
682,11/19/2022 19:01,3.73,,
683,11/19/2022 20:01,3.73,,
684,11/19/2022 21:01,3.69,,
685,11/19/2022 22:01,3.73,,
686,11/19/2022 23:01,3.73,,
687,11/20/2022 0:01,3.69,,
688,11/20/2022 1:01,3.6,,
689,11/20/2022 2:01,3.64,,
690,11/20/2022 3:01,3.64,,
691,11/20/2022 4:01,3.64,,
692,11/20/2022 5:01,3.6,,
693,11/20/2022 6:01,3.6,,
694,11/20/2022 7:01,3.6,,
695,11/20/2022 8:01,3.6,,
696,11/20/2022 9:01,3.6,,
697,11/20/2022 10:01,3.56,,
698,11/20/2022 11:01,3.56,,
699,11/20/2022 12:01,3.56,,
700,11/20/2022 13:01,3.56,,
701,11/20/2022 14:01,3.56,,
702,11/20/2022 15:01,3.52,,
703,11/20/2022 16:01,3.56,,
704,11/20/2022 17:01,3.56,,
705,11/20/2022 18:01,3.52,,
706,11/20/2022 19:01,3.52,,
707,11/20/2022 20:01,3.47,,
708,11/20/2022 21:01,3.52,,
709,11/20/2022 22:01,3.43,,
710,11/20/2022 23:01,3.52,,
711,11/21/2022 0:01,3.43,,
712,11/21/2022 1:01,3.39,,
713,11/21/2022 2:01,3.47,,
714,11/21/2022 3:01,3.43,,
715,11/21/2022 4:01,3.47,,
716,11/21/2022 5:01,3.47,,
717,11/21/2022 6:01,3.47,,
718,11/21/2022 7:01,3.43,,
719,11/21/2022 8:01,3.43,,
720,11/21/2022 9:01,3.43,,
721,11/21/2022 10:01,3.39,,
722,11/21/2022 11:01,3.47,,
723,11/21/2022 12:01,3.39,,
724,11/21/2022 13:01,3.39,,
725,11/21/2022 14:01,3.43,,
726,11/21/2022 15:01,3.39,,
727,11/21/2022 16:01,3.39,,
728,11/21/2022 17:01,3.39,,
729,11/21/2022 18:01,3.34,,
730,11/21/2022 19:01,3.39,,
731,11/21/2022 20:01,3.34,,
732,11/21/2022 21:01,3.39,,
733,11/21/2022 22:01,3.39,,
